Airlines,Altitude (feet),Altitude (meters),Bearing,City,Code,Country,Distance,East,Elev ft.,IATA,Kind,Lat,Lat (DMS),Latitude,Long,Long (DMS),Longitude,Name,Nearby Cities and Towns,North,Pop est,Region,South,Time zone (est),Title,West,What
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,843,,,12.65,,,4.98,,,Adegata,,,13865,,,,,,city
,,,,,,Nigeria,,,994,,,7.80,,,4.33,,,Adegbenjo,,,42772,,,,,,city
,,,,,,Nigeria,,,830,,,7.60,,,4.08,,,Adegbite,,,7660,,,,,,city
,,,,,,Nigeria,,,830,,,7.53,,,3.07,,,Adegbite,,,7916,,,,,,city
,,,,,,Nigeria,,,246,,,7.28,,,2.75,,,Adegbite,,,7243,,,,,,city
,,,,,,Nigeria,,,830,,,7.18,,,3.65,,,Adegbo,,,3791,,,,,,city
,,,,,,Nigeria,,,830,,,7.65,,,4.08,,,Adegbodu,,,5648,,,,,,city
,,,,,,Nigeria,,,830,,,7.70,,,3.45,,,Adegbola,,,8941,,,,,,city
,,,,,,Nigeria,,,830,,,7.70,,,3.43,,,Adegbola,,,7228,,,,,,city
,,,,,,Nigeria,,,830,,,7.52,,,3.12,,,Adegbola,,,7450,,,,,,city
,,,,,,Nigeria,,,830,,,7.50,,,3.35,,,Adegoke,,,8656,,,,,,city
,,,,,,Nigeria,,,1161,,,7.83,,,4.28,,,Adegoroye,,,29750,,,,,,city
,,,,,,Nigeria,,,1220,,,8.40,,,5.02,,,Adegun,,,4023,,,,,,city
,,,,,,Nigeria,,,830,,,10.72,,,4.45,,,Adehe,,,5811,,,,,,city
,,,,,,Nigeria,,,830,,,7.48,,,3.17,,,Adeigbe,,,7486,,,,,,city
,,,,,,Nigeria,,,830,,,7.32,,,4.02,,,Adeitan,,,74459,,,,,,city
,,,,,,Nigeria,,,1003,,,8.75,,,4.43,,,Adejemi Oke,,,4321,,,,,,city
,,,,,,Nigeria,,,206,,,7.08,,,3.32,,,Adekanbi,,,108844,,,,,,city
,,,,,,Nigeria,,,1046,,,8.43,,,4.12,,,Adekanmbi,,,6556,,,,,,city
,,,,,,Nigeria,,,830,,,7.92,,,3.33,,,Adekidero,,,8642,,,,,,city
,,,,,,Nigeria,,,830,,,7.73,,,3.43,,,Adekola,,,4906,,,,,,city
,,,,,,Nigeria,,,830,,,7.38,,,4.05,,,Adekola,,,134118,,,,,,city
,,,,,,Nigeria,,,915,,,7.62,,,4.00,,,Adekunbi,,,11804,,,,,,city
,,,,,,Nigeria,,,830,,,7.88,,,3.33,,,Adekunle,,,8642,,,,,,city
,,,,,,Nigeria,,,364,,,7.15,,,3.97,,,Adelakun,,,37870,,,,,,city
,,,,,,Nigeria,,,1184,,,8.23,,,4.70,,,Adeleke,,,30213,,,,,,city
,,,,,,Nigeria,,,1669,,,8.02,,,4.43,,,Adeleke,,,14006,,,,,,city
,,,,,,Nigeria,,,830,,,7.53,,,3.52,,,Adeleye,,,10929,,,,,,city
,,,,,,Nigeria,,,830,,,7.52,,,3.78,,,Adeleye,,,10618,,,,,,city
,,,,,,Nigeria,,,830,,,7.45,,,4.03,,,Adeleye,,,94229,,,,,,city
,,,,,,Nigeria,,,830,,,7.15,,,3.52,,,Adelokun,,,5731,,,,,,city
,,,,,,Nigeria,,,1125,,,8.13,,,8.52,,,Adem,,,6374,,,,,,city
,,,,,,Nigeria,,,830,,,7.80,,,3.32,,,Adeniji,,,4568,,,,,,city
,,,,,,Nigeria,,,337,,,7.52,,,3.38,,,Adeniji,,,10170,,,,,,city
,,,,,,Nigeria,,,830,,,7.47,,,3.72,,,Adeniji,,,9238,,,,,,city
,,,,,,Nigeria,,,830,,,7.58,,,4.23,,,Adenilare,,,50247,,,,,,city
,,,,,,Nigeria,,,830,,,9.08,,,4.70,,,Adeniran,,,2670,,,,,,city
,,,,,,Nigeria,,,1036,,,7.82,,,4.35,,,Adeniregun,,,45487,,,,,,city
,,,,,,Nigeria,,,830,,,7.58,,,4.23,,,Adenlere,,,50247,,,,,,city
,,,,,,Nigeria,,,830,,,7.53,,,3.32,,,Adenrele,,,8837,,,,,,city
,,,,,,Nigeria,,,383,,,7.05,,,3.53,,,Adenu,,,12367,,,,,,city
,,,,,,Nigeria,,,1049,,,8.58,,,4.42,,,Adeogun,,,6394,,,,,,city
,,,,,,Nigeria,,,921,,,8.02,,,4.12,,,Adeogun,,,6794,,,,,,city
,,,,,,Nigeria,,,1003,,,8.38,,,4.32,,,Adeosi,,,6494,,,,,,city
,,,,,,Nigeria,,,830,,,7.33,,,3.65,,,Adeosi,,,4604,,,,,,city
,,,,,,Nigeria,,,830,,,7.17,,,4.45,,,Adeoti,,,19654,,,,,,city
,,,,,,Nigeria,,,830,,,7.68,,,3.47,,,Adeoye,,,11148,,,,,,city
,,,,,,Nigeria,,,242,,,7.00,,,3.10,,,Adepele,,,11827,,,,,,city
,,,,,,Nigeria,,,830,,,7.88,,,3.48,,,Adepoju,,,588,,,,,,city
,,,,,,Nigeria,,,1669,,,8.00,,,4.37,,,Aderibigbe,,,14005,,,,,,city
,,,,,,Nigeria,,,830,,,7.53,,,3.52,,,Aderonmu,,,10929,,,,,,city
,,,,,,Nigeria,,,830,,,7.18,,,3.65,,,Aderu,,,3791,,,,,,city
,,,,,,Nigeria,,,830,,,7.05,,,3.63,,,Aderu,,,12406,,,,,,city
,,,,,,Nigeria,,,830,,,7.62,,,3.37,,,Adesehun,,,10186,,,,,,city
,,,,,,Nigeria,,,1669,,,7.88,,,4.77,,,Adeshiyan,,,15724,,,,,,city
,,,,,,Nigeria,,,984,,,8.53,,,4.25,,,Adesi,,,6473,,,,,,city
,,,,,,Nigeria,,,830,,,7.53,,,3.68,,,Adesiyan,,,9238,,,,,,city
,,,,,,Nigeria,,,413,,,7.20,,,3.97,,,Adesiyan,,,39633,,,,,,city
,,,,,,Nigeria,,,305,,,7.42,,,3.37,,,Adeto,,,5437,,,,,,city
,,,,,,Nigeria,,,1013,,,8.15,,,4.08,,,Adetunji,,,6674,,,,,,city
,,,,,,Nigeria,,,1007,,,7.98,,,4.08,,,Adetunji,,,8651,,,,,,city
,,,,,,Nigeria,,,830,,,7.55,,,3.73,,,Adewale,,,9480,,,,,,city
,,,,,,Nigeria,,,127,,,7.02,,,2.78,,,Adewole,,,10427,,,,,,city
,,,,,,Nigeria,,,830,,,7.35,,,4.05,,,Adewumi,,,58853,,,,,,city
,,,,,,Nigeria,,,830,,,7.15,,,4.48,,,Adewunmi,,,20979,,,,,,city
,,,,,,Nigeria,,,980,,,8.07,,,3.67,,,Adewuyi,,,35,,,,,,city
,,,,,,Nigeria,,,830,,,7.42,,,4.10,,,Adeyadi,,,9919,,,,,,city
,,,,,,Nigeria,,,232,,,6.42,,,5.47,,,Adeyanba,,,5532,,,,,,city
,,,,,,Nigeria,,,830,,,7.63,,,3.57,,,Adeyemi,,,10096,,,,,,city
,,,,,,Nigeria,,,830,,,7.62,,,3.52,,,Adeyemi,,,10835,,,,,,city
,,,,,,Nigeria,,,830,,,7.37,,,2.98,,,Adeyemi,,,10335,,,,,,city
,,,,,,Nigeria,,,830,,,7.78,,,3.92,,,Adeyemi Oluajo,,,54044,,,,,,city
,,,,,,Nigeria,,,219,,,7.07,,,3.25,,,Adeyori,,,13035,,,,,,city
,,,,,,Nigeria,,,374,,,8.08,,,9.43,,,Adi,,,7603,,,,,,city
,,,,,,Nigeria,,,1669,,,7.95,,,4.40,,,Adido,,,18834,,,,,,city
,,,,,,Nigeria,,,830,,,7.32,,,4.28,,,Adie,,,26857,,,,,,city
,,,,,,Nigeria,,,830,,,8.08,,,9.05,,,Adiere,,,6016,,,,,,city
,,,,,,Nigeria,,,843,,,12.65,,,4.98,,,Adiga,,,13865,,,,,,city
,,,,,,Nigeria,,,997,,,8.55,,,4.43,,,Adigbongbo,,,6457,,,,,,city
,,,,,,Nigeria,,,997,,,8.55,,,4.43,,,Adigbongdo,,,6457,,,,,,city
,,,,,,Nigeria,,,324,,,7.37,,,3.53,,,Adigun,,,2980,,,,,,city
,,,,,,Nigeria,,,830,,,7.28,,,4.08,,,Adigun,,,28948,,,,,,city
,,,,,,Nigeria,,,830,,,7.28,,,4.07,,,Adigun,,,31232,,,,,,city
,,,,,,Nigeria,,,278,,,7.18,,,3.05,,,Adigun,,,10795,,,,,,city
,,,,,,Nigeria,,,1220,,,8.40,,,5.02,,,Adigun,,,4023,,,,,,city
,,,,,,Nigeria,,,1010,,,8.75,,,4.28,,,Adijale,,,4344,,,,,,city
,,,,,,Nigeria,,,912,,,8.33,,,8.92,,,Adikpo,,,12665,,,,,,city
,,,,,,Nigeria,,,1033,,,8.75,,,4.20,,,Adikuta,,,4533,,,,,,city
,,,,,,Nigeria,,,830,,,7.28,,,3.08,,,Adimo,,,12613,,,,,,city
,,,,,,Nigeria,,,1013,,,8.50,,,4.35,,,Adinimole,,,6407,,,,,,city
,,,,,,Nigeria,,,997,,,8.78,,,4.50,,,Adio,,,4321,,,,,,city
,,,,,,Nigeria,,,301,,,7.43,,,3.45,,,Adisa,,,6581,,,,,,city
,,,,,,Nigeria,,,830,,,7.57,,,3.48,,,Adiyere,,,11175,,,,,,city
,,,,,,Nigeria,,,196,,,6.95,,,3.27,,,Ado,,,12974,,,,,,city
,,,,,,Nigeria,,,121,,,6.60,,,2.93,,,Ado,,,23776,,,,,,city
,,,,,,Nigeria,,,830,,,7.83,,,3.43,,,Ado,,,1303,,,,,,city
,,,,,,Nigeria,,,196,,,7.13,,,2.97,,,Ado,,,10281,,,,,,city
,,,,,,Nigeria,,,830,,,7.83,,,3.43,,,Ado Awaiye,,,1303,,,,,,city
,,,,,,Nigeria,,,121,,,6.60,,,2.93,,,Ado Odo,,,23776,,,,,,city
,,,,,,Nigeria,,,246,,,6.32,,,5.83,,,Adoa,,,5701,,,,,,city
,,,,,,Nigeria,,,1669,,,8.32,,,8.60,,,Adobi,,,12665,,,,,,city
,,,,,,Nigeria,,,1033,,,7.83,,,4.40,,,Adodo,,,48215,,,,,,city
,,,,,,Nigeria,,,114,,,6.70,,,2.85,,,Adodo,,,41124,,,,,,city
,,,,,,Nigeria,,,830,,,8.52,,,8.63,,,Adogi,,,12604,,,,,,city
,,,,,,Nigeria,,,216,,,7.05,,,3.37,,,Adogo,,,31357,,,,,,city
,,,,,,Nigeria,,,1177,,,10.60,,,6.08,,,Adoka,,,3874,,,,,,city
,,,,,,Nigeria,,,406,,,7.55,,,3.03,,,Adoke,,,8363,,,,,,city
,,,,,,Nigeria,,,1177,,,10.60,,,6.08,,,Adoko,,,3874,,,,,,city
,,,,,,Nigeria,,,830,,,7.72,,,4.12,,,Adubiaran,,,6701,,,,,,city
,,,,,,Nigeria,,,830,,,8.33,,,6.85,,,Adubo,,,6916,,,,,,city
,,,,,,Nigeria,,,830,,,8.33,,,9.18,,,Adudu,,,5811,,,,,,city
,,,,,,Nigeria,,,830,,,8.30,,,9.00,,,Adudu,,,8741,,,,,,city
,,,,,,Nigeria,,,830,,,7.27,,,3.62,,,Adugan,,,2980,,,,,,city
,,,,,,Nigeria,,,830,,,8.06,,,6.99,,,Adumata,,,6142,,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1669,,,10.82,,,5.87,,,Afaga,,,3874,,,,,,city
,,,,,,Nigeria,,,1108,,,7.82,,,4.28,,,Afake,,,27869,,,,,,city
,,,,,,Nigeria,,,239,,,7.02,,,3.07,,,Afami,,,10695,,,,,,city
,,,,,,Nigeria,,,118,,,6.53,,,2.87,,,Afami,,,21509,,,,,,city
,,,,,,Nigeria,,,118,,,6.50,,,2.77,,,Afanji,,,29456,,,,,,city
,,,,,,Nigeria,,,1669,,,8.02,,,4.40,,,Afaran,,,14006,,,,,,city
,,,,,,Nigeria,,,830,,,7.53,,,3.27,,,Afefu,,,7460,,,,,,city
,,,,,,Nigeria,,,1000,,,8.23,,,4.15,,,Afejewe,,,6556,,,,,,city
,,,,,,Nigeria,,,95,,,5.23,,,5.83,,,Afieki,,,34535,,,,,,city
,,,,,,Nigeria,,,862,,,7.88,,,4.08,,,Afilala,,,8991,,,,,,city
,,,,,,Nigeria,,,1177,,,8.42,,,5.10,,,Afin,,,4174,,,,,,city
,,,,,,Nigeria,,,1026,,,8.53,,,4.35,,,Afo,,,6407,,,,,,city
,,,,,,Nigeria,,,830,,,7.22,,,3.67,,,Afo,,,3299,,,,,,city
,,,,,,Nigeria,,,1003,,,8.40,,,4.27,,,Afoda,,,6541,,,,,,city
,,,,,,Nigeria,,,1003,,,8.53,,,4.20,,,Afogba,,,6539,,,,,,city
,,,,,,Nigeria,,,219,,,6.93,,,3.42,,,Afojupa,,,12367,,,,,,city
,,,,,,Nigeria,,,219,,,6.93,,,3.42,,,Afojupa-Nla,,,12367,,,,,,city
,,,,,,Nigeria,,,830,,,7.30,,,4.48,,,Afolabi,,,18046,,,,,,city
,,,,,,Nigeria,,,406,,,7.18,,,4.05,,,Afolabi,,,31728,,,,,,city
,,,,,,Nigeria,,,396,,,7.15,,,4.02,,,Afolabi,,,29587,,,,,,city
,,,,,,Nigeria,,,830,,,7.25,,,4.22,,,Afolu Ibadan,,,6709,,,,,,city
,,,,,,Nigeria,,,830,,,7.27,,,4.23,,,Afolu Oba,,,6332,,,,,,city
,,,,,,Nigeria,,,1000,,,8.45,,,4.33,,,Afon,,,6432,,,,,,city
,,,,,,Nigeria,,,830,,,7.43,,,2.93,,,Afon,,,10132,,,,,,city
,,,,,,Nigeria,,,830,,,7.87,,,3.70,,,Afonja,,,4417,,,,,,city
,,,,,,Nigeria,,,830,,,7.57,,,4.27,,,Afonrinwo,,,16832,,,,,,city
,,,,,,Nigeria,,,118,,,6.43,,,2.85,,,Afowo Doforo,,,11235,,,,,,city
,,,,,,Nigeria,,,997,,,8.07,,,3.80,,,Afowowa,,,13112,,,,,,city
,,,,,,Nigeria,,,830,,,7.70,,,3.53,,,Afoyasoro,,,9666,,,,,,city
,,,,,,Nigeria,,,1233,,,8.55,,,4.10,,,Afun Iju,,,6549,,,,,,city
,,,,,,Nigeria,,,1125,,,8.57,,,4.12,,,Afun Ile,,,6490,,,,,,city
,,,,,,Nigeria,,,45,,,6.17,,,5.12,,,Afurefure,,,11122,,,,,,city
,,,,,,Nigeria,,,830,,,7.58,,,3.38,,,Afuye,,,10960,,,,,,city
,,,,,,Nigeria,,,121,,,6.75,,,2.80,,,Afuye,,,40089,,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1669,,,8.58,,,3.50,,,Aha,,,4321,,,,,,city
,,,,,,Nigeria,,,121,,,6.43,,,2.77,,,Ahanfe,,,13219,,,,,,city
,,,,,,Nigeria,,,1158,,,8.38,,,8.68,,,Ahefe,,,12665,,,,,,city
,,,,,,Nigeria,,,1026,,,8.27,,,3.53,,,Ahere,,,0,,,,,,city
,,,,,,Nigeria,,,1240,,,8.12,,,4.33,,,Ahere Offa,,,34981,,,,,,city
,,,,,,Nigeria,,,1000,,,8.03,,,3.53,,,Ahere Oloke,,,6515,,,,,,city
,,,,,,Nigeria,,,830,,,7.72,,,3.48,,,Ahiyangan,,,7437,,,,,,city
,,,,,,Nigeria,,,1023,,,8.28,,,4.38,,,Aho,,,10496,,,,,,city
,,,,,,Nigeria,,,1026,,,8.27,,,4.42,,,Aho,,,9780,,,,,,city
,,,,,,Nigeria,,,1669,,,8.10,,,4.53,,,Aho Igbada,,,9733,,,,,,city
,,,,,,Nigeria,,,1000,,,8.38,,,4.45,,,Ahoro,,,6407,,,,,,city
,,,,,,Nigeria,,,1181,,,8.70,,,3.72,,,Ahoro Adan,,,9472,,,,,,city
,,,,,,Nigeria,,,830,,,7.92,,,3.13,,,Ahoro Agba,,,8642,,,,,,city
,,,,,,Nigeria,,,1000,,,8.23,,,4.13,,,Ahoro Elemo,,,6556,,,,,,city
,,,,,,Nigeria,,,118,,,6.47,,,2.83,,,Ahovo,,,15408,,,,,,city
,,,,,,Nigeria,,,1023,,,8.28,,,4.38,,,Ahoyaya,,,10496,,,,,,city
,,,,,,Nigeria,,,262,,,8.57,,,6.25,,,Ahuji,,,1788,,,,,,city
,,,,,,Nigeria,,,830,,,8.33,,,5.33,,,Ahun,,,6230,,,,,,city
,,,,,,Nigeria,,,121,,,6.65,,,2.78,,,Ahun,,,42338,,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,990,,,7.98,,,3.93,,,Aibu Idiroko,,,13112,,,,,,city
,,,,,,Nigeria,,,249,,,7.02,,,3.90,,,Aiebiosu,,,4872,,,,,,city
,,,,,,Nigeria,,,994,,,8.12,,,3.98,,,Aigbin,,,12753,,,,,,city
,,,,,,Nigeria,,,895,,,10.37,,,6.07,,,Aikira Bitari,,,4566,,,,,,city
,,,,,,Nigeria,,,1669,,,8.62,,,4.02,,,Aikola,,,5667,,,,,,city
,,,,,,Nigeria,,,1003,,,8.35,,,4.32,,,Aileru,,,6515,,,,,,city
,,,,,,Nigeria,,,830,,,7.67,,,4.05,,,Aipate,,,6136,,,,,,city
,,,,,,Nigeria,,,1000,,,8.45,,,5.05,,,Aireke,,,4023,,,,,,city
,,,,,,Nigeria,,,1669,,,7.98,,,6.05,,,Aiye,,,7272,,,,,,city
,,,,,,Nigeria,,,830,,,7.37,,,4.33,,,Aiye,,,36980,,,,,,city
,,,,,,Nigeria,,,203,,,6.75,,,4.28,,,Aiye,,,2980,,,,,,city
,,,,,,Nigeria,,,830,,,7.30,,,4.60,,,Aiye Coker,,,18874,,,,,,city
,,,,,,Nigeria,,,1003,,,8.48,,,4.45,,,Aiyede,,,77186,,,,,,city
,,,,,,Nigeria,,,997,,,8.32,,,4.38,,,Aiyede,,,7880,,,,,,city
,,,,,,Nigeria,,,994,,,8.17,,,5.97,,,Aiyede,,,5960,,,,,,city
,,,,,,Nigeria,,,1669,,,8.12,,,5.70,,,Aiyede,,,6331,,,,,,city
,,,,,,Nigeria,,,997,,,7.98,,,4.13,,,Aiyede,,,6288,,,,,,city
,,,,,,Nigeria,,,830,,,7.45,,,4.08,,,Aiyede,,,12164,,,,,,city
,,,,,,Nigeria,,,121,,,6.57,,,2.95,,,Aiyede,,,15653,,,,,,city
,,,,,,Nigeria,,,1669,,,8.12,,,6.00,,,Aiyedero,,,6692,,,,,,city
,,,,,,Nigeria,,,295,,,7.45,,,3.18,,,Aiyegbeyo,,,7526,,,,,,city
,,,,,,Nigeria,,,1000,,,8.43,,,4.43,,,Aiyegun,,,6409,,,,,,city
,,,,,,Nigeria,,,1010,,,8.38,,,4.20,,,Aiyegun,,,6556,,,,,,city
,,,,,,Nigeria,,,1003,,,8.13,,,4.13,,,Aiyegun,,,6568,,,,,,city
,,,,,,Nigeria,,,1013,,,8.13,,,4.05,,,Aiyegun,,,7915,,,,,,city
,,,,,,Nigeria,,,1669,,,8.03,,,4.22,,,Aiyegun,,,9632,,,,,,city
,,,,,,Nigeria,,,830,,,8.00,,,2.75,,,Aiyegun,,,8481,,,,,,city
,,,,,,Nigeria,,,830,,,7.43,,,4.18,,,Aiyegun Nla,,,29894,,,,,,city
,,,,,,Nigeria,,,872,,,8.28,,,6.28,,,Aiyegunle,,,4023,,,,,,city
,,,,,,Nigeria,,,1833,,,8.03,,,6.05,,,Aiyegunle,,,7289,,,,,,city
,,,,,,Nigeria,,,997,,,7.80,,,4.30,,,Aiyegunle,,,35705,,,,,,city
,,,,,,Nigeria,,,1669,,,8.68,,,4.02,,,Aiyekale,,,5364,,,,,,city
,,,,,,Nigeria,,,1669,,,8.65,,,3.37,,,Aiyekale,,,67746,,,,,,city
,,,,,,Nigeria,,,1233,,,8.40,,,3.42,,,Aiyekale,,,4321,,,,,,city
,,,,,,Nigeria,,,997,,,8.32,,,4.33,,,Aiyekale,,,7263,,,,,,city
,,,,,,Nigeria,,,1003,,,8.28,,,4.48,,,Aiyekale,,,6547,,,,,,city
,,,,,,Nigeria,,,997,,,8.27,,,4.27,,,Aiyekale,,,7710,,,,,,city
,,,,,,Nigeria,,,1000,,,8.05,,,3.80,,,Aiyekale,,,13112,,,,,,city
,,,,,,Nigeria,,,1013,,,7.88,,,4.03,,,Aiyekale,,,13593,,,,,,city
,,,,,,Nigeria,,,941,,,7.80,,,4.05,,,Aiyekale,,,8400,,,,,,city
,,,,,,Nigeria,,,1000,,,8.43,,,4.37,,,Aiyekoto,,,6407,,,,,,city
,,,,,,Nigeria,,,984,,,7.97,,,4.08,,,Aiyelade,,,9007,,,,,,city
,,,,,,Nigeria,,,288,,,7.32,,,3.47,,,Aiyeleso,,,2980,,,,,,city
,,,,,,Nigeria,,,341,,,7.10,,,3.43,,,Aiyeose,,,67760,,,,,,city
,,,,,,Nigeria,,,830,,,7.27,,,4.63,,,Aiyepe,,,19308,,,,,,city
,,,,,,Nigeria,,,1007,,,8.40,,,4.25,,,Aiyepe,,,6554,,,,,,city
,,,,,,Nigeria,,,830,,,7.28,,,4.28,,,Aiyepe,,,7100,,,,,,city
,,,,,,Nigeria,,,830,,,7.27,,,4.63,,,Aiyepe Olode,,,19308,,,,,,city
,,,,,,Nigeria,,,964,,,7.63,,,4.00,,,Aiyepola,,,11686,,,,,,city
,,,,,,Nigeria,,,1003,,,8.60,,,4.47,,,Aiyereke,,,5632,,,,,,city
,,,,,,Nigeria,,,1000,,,8.45,,,5.05,,,Aiyereke,,,4023,,,,,,city
,,,,,,Nigeria,,,1030,,,8.50,,,4.87,,,Aiyereke Titun,,,4023,,,,,,city
,,,,,,Nigeria,,,1003,,,8.63,,,4.45,,,Aiyeroju,,,5265,,,,,,city
,,,,,,Nigeria,,,341,,,7.10,,,3.43,,,Aiyerose,,,67760,,,,,,city
,,,,,,Nigeria,,,249,,,7.07,,,3.90,,,Aiyesan,,,18678,,,,,,city
,,,,,,Nigeria,,,830,,,8.65,,,5.08,,,Aiyetoro,,,4023,,,,,,city
,,,,,,Nigeria,,,1062,,,8.43,,,4.08,,,Aiyetoro,,,7230,,,,,,city
,,,,,,Nigeria,,,1154,,,8.33,,,3.50,,,Aiyetoro,,,1096,,,,,,city
,,,,,,Nigeria,,,1000,,,8.30,,,4.37,,,Aiyetoro,,,8784,,,,,,city
,,,,,,Nigeria,,,994,,,8.08,,,3.80,,,Aiyetoro,,,13112,,,,,,city
,,,,,,Nigeria,,,1017,,,8.05,,,3.33,,,Aiyetoro,,,8642,,,,,,city
,,,,,,Nigeria,,,984,,,8.00,,,4.12,,,Aiyetoro,,,6621,,,,,,city
,,,,,,Nigeria,,,830,,,7.98,,,3.08,,,Aiyetoro,,,8642,,,,,,city
,,,,,,Nigeria,,,1669,,,7.95,,,4.20,,,Aiyetoro,,,5065,,,,,,city
,,,,,,Nigeria,,,830,,,7.50,,,4.13,,,Aiyetoro,,,17398,,,,,,city
,,,,,,Nigeria,,,830,,,7.35,,,4.27,,,Aiyetoro,,,73038,,,,,,city
,,,,,,Nigeria,,,830,,,7.30,,,4.12,,,Aiyetoro,,,12335,,,,,,city
,,,,,,Nigeria,,,396,,,7.25,,,3.43,,,Aiyetoro,,,6610,,,,,,city
,,,,,,Nigeria,,,118,,,6.70,,,2.82,,,Aiyetoro,,,41697,,,,,,city
,,,,,,Nigeria,,,1049,,,8.25,,,4.35,,,Aiyetoro Iyawo Ogun,,,12434,,,,,,city
,,,,,,Nigeria,,,1177,,,8.18,,,4.38,,,Aiyetoro Kale,,,13898,,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,830,,,7.68,,,3.37,,,Ajaburo,,,5072,,,,,,city
,,,,,,Nigeria,,,997,,,7.98,,,3.82,,,Ajadi,,,13112,,,,,,city
,,,,,,Nigeria,,,984,,,7.83,,,4.22,,,Ajaga-Ase,,,4561,,,,,,city
,,,,,,Nigeria,,,1000,,,8.12,,,4.10,,,Ajagase,,,6572,,,,,,city
,,,,,,Nigeria,,,984,,,7.83,,,4.22,,,Ajagase,,,4561,,,,,,city
,,,,,,Nigeria,,,1013,,,7.78,,,4.25,,,Ajagba,,,5247,,,,,,city
,,,,,,Nigeria,,,912,,,7.77,,,4.03,,,Ajagba,,,11919,,,,,,city
,,,,,,Nigeria,,,324,,,7.45,,,3.43,,,Ajagbe,,,7828,,,,,,city
,,,,,,Nigeria,,,830,,,7.28,,,3.68,,,Ajagi,,,4274,,,,,,city
,,,,,,Nigeria,,,1669,,,8.20,,,4.55,,,Ajagusi,,,6896,,,,,,city
,,,,,,Nigeria,,,1669,,,8.37,,,8.53,,,Ajakiri,,,11470,,,,,,city
,,,,,,Nigeria,,,866,,,7.78,,,3.87,,,Ajaku,,,28647,,,,,,city
,,,,,,Nigeria,,,341,,,7.45,,,3.47,,,Ajala,,,9007,,,,,,city
,,,,,,Nigeria,,,830,,,7.17,,,3.63,,,Ajala,,,4162,,,,,,city
,,,,,,Nigeria,,,1003,,,8.35,,,4.30,,,Ajamagba,,,6536,,,,,,city
,,,,,,Nigeria,,,91,,,5.93,,,5.53,,,Ajamangoro,,,13341,,,,,,city
,,,,,,Nigeria,,,1003,,,8.35,,,4.30,,,Ajamawgba,,,6536,,,,,,city
,,,,,,Nigeria,,,830,,,7.90,,,3.73,,,Ajambata,,,7539,,,,,,city
,,,,,,Nigeria,,,830,,,7.87,,,3.75,,,Ajambata,,,11845,,,,,,city
,,,,,,Nigeria,,,1003,,,8.35,,,4.30,,,Ajamogba,,,6536,,,,,,city
,,,,,,Nigeria,,,830,,,7.38,,,2.98,,,Ajana,,,10291,,,,,,city
,,,,,,Nigeria,,,249,,,7.07,,,3.75,,,Ajana,,,24794,,,,,,city
,,,,,,Nigeria,,,830,,,7.52,,,3.35,,,Ajana Iberekodo,,,9454,,,,,,city
,,,,,,Nigeria,,,830,,,7.52,,,3.33,,,Ajana Igbo Ora,,,8898,,,,,,city
,,,,,,Nigeria,,,830,,,7.52,,,3.35,,,Ajana Sangawun,,,9454,,,,,,city
,,,,,,Nigeria,,,941,,,8.68,,,4.30,,,Ajanaku,,,5782,,,,,,city
,,,,,,Nigeria,,,990,,,8.80,,,4.48,,,Ajangbala,,,4321,,,,,,city
,,,,,,Nigeria,,,160,,,6.75,,,3.32,,,Ajangboju,,,112082,,,,,,city
,,,,,,Nigeria,,,830,,,7.23,,,3.82,,,Ajanla,,,30344,,,,,,city
,,,,,,Nigeria,,,1049,,,8.87,,,4.05,,,Ajano,,,5364,,,,,,city
,,,,,,Nigeria,,,830,,,7.25,,,4.05,,,Ajao,,,39172,,,,,,city
,,,,,,Nigeria,,,118,,,6.43,,,2.90,,,Ajara,,,10579,,,,,,city
,,,,,,Nigeria,,,118,,,6.43,,,2.90,,,Ajara Agamaden,,,10579,,,,,,city
,,,,,,Nigeria,,,1669,,,8.35,,,8.50,,,Ajarugba,,,9578,,,,,,city
,,,,,,Nigeria,,,1108,,,8.20,,,4.40,,,Ajase,,,13999,,,,,,city
,,,,,,Nigeria,,,1108,,,8.20,,,4.40,,,Ajashe,,,13999,,,,,,city
,,,,,,Nigeria,,,1669,,,8.23,,,4.82,,,Ajasse,,,10705,,,,,,city
,,,,,,Nigeria,,,1669,,,8.23,,,4.82,,,Ajasse Ipo,,,10705,,,,,,city
,,,,,,Nigeria,,,830,,,8.30,,,9.02,,,Ajav,,,7721,,,,,,city
,,,,,,Nigeria,,,948,,,7.58,,,3.92,,,Ajayi,,,35137,,,,,,city
